Date, Open, High, Low, Close
01/26/23, 30.46, 30.46, 30.46, 30.46
01/25/23, 30.35, 30.35, 30.35, 30.35
01/24/23, 30.22, 30.22, 30.22, 30.22
01/23/23, 30.20, 30.20, 30.20, 30.20
01/20/23, 30.07, 30.07, 30.07, 30.07
01/19/23, 29.76, 29.76, 29.76, 29.76
01/18/23, 29.74, 29.74, 29.74, 29.74
01/17/23, 29.87, 29.87, 29.87, 29.87
01/13/23, 29.83, 29.83, 29.83, 29.83
01/12/23, 29.64, 29.64, 29.64, 29.64
01/11/23, 29.31, 29.31, 29.31, 29.31
01/10/23, 29.15, 29.15, 29.15, 29.15
01/09/23, 29.08, 29.08, 29.08, 29.08
01/06/23, 28.86, 28.86, 28.86, 28.86
01/05/23, 28.25, 28.25, 28.25, 28.25
01/04/23, 28.43, 28.43, 28.43, 28.43
01/03/23, 28.00, 28.00, 28.00, 28.00
12/30/22, 27.86, 27.86, 27.86, 27.86
12/29/22, 28.07, 28.07, 28.07, 28.07
12/28/22, 27.68, 27.68, 27.68, 27.68
12/27/22, 27.92, 27.92, 27.92, 27.92
12/23/22, 27.82, 27.82, 27.82, 27.82
12/22/22, 27.76, 27.76, 27.76, 27.76
12/21/22, 27.97, 27.97, 27.97, 27.97
12/20/22, 27.72, 27.72, 27.72, 27.72
12/19/22, 27.62, 27.62, 27.62, 27.62
12/16/22, 27.68, 27.68, 27.68, 27.68
12/15/22, 28.18, 28.18, 28.18, 28.18
12/14/22, 28.87, 28.87, 28.87, 28.87
12/13/22, 28.84, 28.84, 28.84, 28.84
12/12/22, 28.53, 28.53, 28.53, 28.53
12/09/22, 28.53, 28.53, 28.53, 28.53
12/08/22, 28.52, 28.52, 28.52, 28.52
12/07/22, 28.34, 28.34, 28.34, 28.34
12/06/22, 28.41, 28.41, 28.41, 28.41
12/05/22, 28.56, 28.56, 28.56, 28.56
12/02/22, 28.95, 28.95, 28.95, 28.95
12/01/22, 28.95, 28.95, 28.95, 28.95
11/30/22, 28.83, 28.83, 28.83, 28.83
11/29/22, 28.16, 28.16, 28.16, 28.16
11/28/22, 27.96, 27.96, 27.96, 27.96
11/25/22, 28.30, 28.30, 28.30, 28.30
11/23/22, 28.17, 28.17, 28.17, 28.17
11/22/22, 27.91, 27.91, 27.91, 27.91
11/21/22, 27.59, 27.59, 27.59, 27.59
11/18/22, 27.84, 27.84, 27.84, 27.84
11/17/22, 27.85, 27.85, 27.85, 27.85
11/16/22, 27.86, 27.86, 27.86, 27.86
11/15/22, 28.07, 28.07, 28.07, 28.07
11/14/22, 27.76, 27.76, 27.76, 27.76
11/11/22, 27.98, 27.98, 27.98, 27.98
11/10/22, 27.37, 27.37, 27.37, 27.37
11/09/22, 26.21, 26.21, 26.21, 26.21
11/08/22, 26.57, 26.57, 26.57, 26.57
11/07/22, 26.34, 26.34, 26.34, 26.34
11/04/22, 26.19, 26.19, 26.19, 26.19
11/03/22, 25.28, 25.28, 25.28, 25.28
11/02/22, 25.42, 25.42, 25.42, 25.42
11/01/22, 25.72, 25.72, 25.72, 25.72
10/31/22, 25.43, 25.43, 25.43, 25.43
10/28/22, 25.61, 25.61, 25.61, 25.61
10/27/22, 25.52, 25.52, 25.52, 25.52
10/26/22, 25.67, 25.67, 25.67, 25.67
10/25/22, 25.40, 25.40, 25.40, 25.40
10/24/22, 24.98, 24.98, 24.98, 24.98
10/21/22, 25.21, 25.21, 25.21, 25.21
10/20/22, 24.82, 24.82, 24.82, 24.82
10/19/22, 24.81, 24.81, 24.81, 24.81
10/18/22, 25.16, 25.16, 25.16, 25.16
10/17/22, 25.01, 25.01, 25.01, 25.01
10/14/22, 24.40, 24.40, 24.40, 24.40
10/13/22, 24.78, 24.78, 24.78, 24.78
10/12/22, 24.41, 24.41, 24.41, 24.41
10/11/22, 24.47, 24.47, 24.47, 24.47
10/10/22, 24.77, 24.77, 24.77, 24.77
10/07/22, 24.98, 24.98, 24.98, 24.98
10/06/22, 25.42, 25.42, 25.42, 25.42
10/05/22, 25.77, 25.77, 25.77, 25.77
10/04/22, 25.98, 25.98, 25.98, 25.98
10/03/22, 25.08, 25.08, 25.08, 25.08
09/30/22, 24.59, 24.59, 24.59, 24.59
09/29/22, 24.65, 24.65, 24.65, 24.65
09/28/22, 25.00, 25.00, 25.00, 25.00
09/27/22, 24.60, 24.60, 24.60, 24.60
09/26/22, 24.67, 24.67, 24.67, 24.67
09/23/22, 25.09, 25.09, 25.09, 25.09
09/22/22, 25.86, 25.86, 25.86, 25.86
09/21/22, 25.98, 25.98, 25.98, 25.98
09/20/22, 26.35, 26.35, 26.35, 26.35
09/19/22, 26.68, 26.68, 26.68, 26.68
09/16/22, 26.60, 26.60, 26.60, 26.60
09/15/22, 26.94, 26.94, 26.94, 26.94
09/14/22, 27.18, 27.18, 27.18, 27.18
09/13/22, 27.13, 27.13, 27.13, 27.13
09/12/22, 27.98, 27.98, 27.98, 27.98
09/09/22, 27.61, 27.61, 27.61, 27.61
09/08/22, 27.06, 27.06, 27.06, 27.06
09/07/22, 27.00, 27.00, 27.00, 27.00
09/06/22, 26.83, 26.83, 26.83, 26.83
09/02/22, 27.01, 27.01, 27.01, 27.01
09/01/22, 27.12, 27.12, 27.12, 27.12
08/31/22, 27.48, 27.48, 27.48, 27.48
08/30/22, 27.59, 27.59, 27.59, 27.59
08/29/22, 27.79, 27.79, 27.79, 27.79
08/26/22, 27.90, 27.90, 27.90, 27.90
08/25/22, 28.49, 28.49, 28.49, 28.49
08/24/22, 28.12, 28.12, 28.12, 28.12
08/23/22, 28.10, 28.10, 28.10, 28.10
08/22/22, 28.04, 28.04, 28.04, 28.04
08/19/22, 28.45, 28.45, 28.45, 28.45
08/18/22, 28.82, 28.82, 28.82, 28.82
08/17/22, 28.93, 28.93, 28.93, 28.93
08/16/22, 29.10, 29.10, 29.10, 29.10
08/15/22, 29.10, 29.10, 29.10, 29.10
08/12/22, 29.25, 29.25, 29.25, 29.25
08/11/22, 29.03, 29.03, 29.03, 29.03
08/10/22, 28.95, 28.95, 28.95, 28.95
08/09/22, 28.41, 28.41, 28.41, 28.41
08/08/22, 28.54, 28.54, 28.54, 28.54
08/05/22, 28.48, 28.48, 28.48, 28.48
08/04/22, 28.61, 28.61, 28.61, 28.61
08/03/22, 28.46, 28.46, 28.46, 28.46
08/02/22, 28.29, 28.29, 28.29, 28.29
08/01/22, 28.64, 28.64, 28.64, 28.64
07/29/22, 28.64, 28.64, 28.64, 28.64
07/28/22, 28.45, 28.45, 28.45, 28.45
07/27/22, 28.26, 28.26, 28.26, 28.26
07/26/22, 27.72, 27.72, 27.72, 27.72
07/25/22, 28.01, 28.01, 28.01, 28.01
07/22/22, 27.85, 27.85, 27.85, 27.85
07/21/22, 27.98, 27.98, 27.98, 27.98
07/20/22, 27.69, 27.69, 27.69, 27.69
07/19/22, 27.78, 27.78, 27.78, 27.78
07/18/22, 27.19, 27.19, 27.19, 27.19
07/15/22, 26.99, 26.99, 26.99, 26.99
07/14/22, 26.68, 26.68, 26.68, 26.68
07/13/22, 27.01, 27.01, 27.01, 27.01
07/12/22, 27.03, 27.03, 27.03, 27.03
07/11/22, 27.13, 27.13, 27.13, 27.13
07/08/22, 27.60, 27.60, 27.60, 27.60
07/07/22, 27.57, 27.57, 27.57, 27.57
07/06/22, 27.11, 27.11, 27.11, 27.11
07/05/22, 27.17, 27.17, 27.17, 27.17
07/01/22, 27.59, 27.59, 27.59, 27.59
06/30/22, 27.63, 27.63, 27.63, 27.63
06/29/22, 27.86, 27.86, 27.86, 27.86
06/28/22, 28.02, 28.02, 28.02, 28.02
06/27/22, 28.12, 28.12, 28.12, 28.12
06/24/22, 28.08, 28.08, 28.08, 28.08
06/23/22, 27.39, 27.39, 27.39, 27.39
06/22/22, 27.48, 27.48, 27.48, 27.48
06/21/22, 27.77, 27.77, 27.77, 27.77
06/17/22, 27.36, 27.36, 27.36, 27.36
06/16/22, 27.78, 27.78, 27.78, 27.78
06/15/22, 28.41, 28.41, 28.41, 28.41
06/14/22, 27.97, 27.97, 27.97, 27.97
06/13/22, 28.09, 28.09, 28.09, 28.09
06/10/22, 29.09, 29.09, 29.09, 29.09
06/09/22, 29.68, 29.68, 29.68, 29.68
06/08/22, 30.32, 30.32, 30.32, 30.32
06/07/22, 30.53, 30.53, 30.53, 30.53
06/06/22, 30.46, 30.46, 30.46, 30.46
06/03/22, 30.31, 30.31, 30.31, 30.31
06/02/22, 30.70, 30.70, 30.70, 30.70
06/01/22, 30.24, 30.24, 30.24, 30.24
05/31/22, 30.49, 30.49, 30.49, 30.49
05/27/22, 30.39, 30.39, 30.39, 30.39
05/26/22, 30.02, 30.02, 30.02, 30.02
05/25/22, 29.67, 29.67, 29.67, 29.67
05/24/22, 29.61, 29.61, 29.61, 29.61
05/23/22, 29.86, 29.86, 29.86, 29.86
05/20/22, 29.43, 29.43, 29.43, 29.43
05/19/22, 29.24, 29.24, 29.24, 29.24
05/18/22, 29.03, 29.03, 29.03, 29.03
05/17/22, 29.62, 29.62, 29.62, 29.62
05/16/22, 29.07, 29.07, 29.07, 29.07
05/13/22, 29.02, 29.02, 29.02, 29.02
05/12/22, 28.29, 28.29, 28.29, 28.29
05/11/22, 28.46, 28.46, 28.46, 28.46
05/10/22, 28.58, 28.58, 28.58, 28.58
05/09/22, 28.46, 28.46, 28.46, 28.46
05/06/22, 29.30, 29.30, 29.30, 29.30
05/05/22, 29.69, 29.69, 29.69, 29.69
05/04/22, 30.55, 30.55, 30.55, 30.55
05/03/22, 30.16, 30.16, 30.16, 30.16
05/02/22, 29.95, 29.95, 29.95, 29.95
04/29/22, 30.05, 30.05, 30.05, 30.05
04/28/22, 30.24, 30.24, 30.24, 30.24
04/27/22, 29.84, 29.84, 29.84, 29.84
04/26/22, 29.69, 29.69, 29.69, 29.69
04/25/22, 30.38, 30.38, 30.38, 30.38
04/22/22, 30.64, 30.64, 30.64, 30.64
04/21/22, 31.13, 31.13, 31.13, 31.13
04/20/22, 31.51, 31.51, 31.51, 31.51
04/19/22, 31.37, 31.37, 31.37, 31.37
04/18/22, 31.30, 31.30, 31.30, 31.30
04/14/22, 31.50, 31.50, 31.50, 31.50
04/13/22, 31.65, 31.65, 31.65, 31.65
04/12/22, 31.28, 31.28, 31.28, 31.28
04/11/22, 31.48, 31.48, 31.48, 31.48
04/08/22, 31.83, 31.83, 31.83, 31.83
04/07/22, 31.78, 31.78, 31.78, 31.78
04/06/22, 31.89, 31.89, 31.89, 31.89
04/05/22, 32.25, 32.25, 32.25, 32.25
04/04/22, 32.64, 32.64, 32.64, 32.64
04/01/22, 32.38, 32.38, 32.38, 32.38
03/31/22, 32.07, 32.07, 32.07, 32.07
03/30/22, 32.56, 32.56, 32.56, 32.56
03/29/22, 32.61, 32.61, 32.61, 32.61
03/28/22, 32.04, 32.04, 32.04, 32.04
03/25/22, 32.11, 32.11, 32.11, 32.11
03/24/22, 32.14, 32.14, 32.14, 32.14
03/23/22, 31.97, 31.97, 31.97, 31.97
03/22/22, 32.25, 32.25, 32.25, 32.25
03/21/22, 31.90, 31.90, 31.90, 31.90
03/18/22, 32.16, 32.16, 32.16, 32.16
03/17/22, 31.86, 31.86, 31.86, 31.86
03/16/22, 31.55, 31.55, 31.55, 31.55
03/15/22, 30.31, 30.31, 30.31, 30.31
03/14/22, 30.20, 30.20, 30.20, 30.20
03/11/22, 30.28, 30.28, 30.28, 30.28
03/10/22, 30.63, 30.63, 30.63, 30.63
03/09/22, 30.89, 30.89, 30.89, 30.89
03/08/22, 29.85, 29.85, 29.85, 29.85
03/07/22, 29.85, 29.85, 29.85, 29.85
03/04/22, 30.74, 30.74, 30.74, 30.74
03/03/22, 31.50, 31.50, 31.50, 31.50
03/02/22, 31.97, 31.97, 31.97, 31.97
03/01/22, 31.70, 31.70, 31.70, 31.70
02/28/22, 32.25, 32.25, 32.25, 32.25
02/25/22, 32.60, 32.60, 32.60, 32.60
02/24/22, 31.92, 31.92, 31.92, 31.92
02/23/22, 32.42, 32.42, 32.42, 32.42
02/22/22, 32.69, 32.69, 32.69, 32.69
02/18/22, 33.08, 33.08, 33.08, 33.08
02/17/22, 33.31, 33.31, 33.31, 33.31
02/16/22, 33.73, 33.73, 33.73, 33.73
02/15/22, 33.59, 33.59, 33.59, 33.59
02/14/22, 33.04, 33.04, 33.04, 33.04
02/11/22, 33.27, 33.27, 33.27, 33.27
02/10/22, 33.65, 33.65, 33.65, 33.65
02/09/22, 34.01, 34.01, 34.01, 34.01
02/08/22, 33.50, 33.50, 33.50, 33.50
02/07/22, 33.32, 33.32, 33.32, 33.32
02/04/22, 33.30, 33.30, 33.30, 33.30
02/03/22, 33.20, 33.20, 33.20, 33.20
02/02/22, 33.67, 33.67, 33.67, 33.67
02/01/22, 33.49, 33.49, 33.49, 33.49
01/31/22, 33.23, 33.23, 33.23, 33.23
01/28/22, 32.61, 32.61, 32.61, 32.61
01/27/22, 32.45, 32.45, 32.45, 32.45
01/26/22, 32.73, 32.73, 32.73, 32.73
01/25/22, 32.89, 32.89, 32.89, 32.89
01/24/22, 33.03, 33.03, 33.03, 33.03
01/21/22, 33.41, 33.41, 33.41, 33.41
01/20/22, 33.84, 33.84, 33.84, 33.84
01/19/22, 33.92, 33.92, 33.92, 33.92
01/18/22, 33.95, 33.95, 33.95, 33.95
01/14/22, 34.45, 34.45, 34.45, 34.45
01/13/22, 34.48, 34.48, 34.48, 34.48
01/12/22, 34.75, 34.75, 34.75, 34.75
01/11/22, 34.37, 34.37, 34.37, 34.37
01/10/22, 33.91, 33.91, 33.91, 33.91
01/07/22, 34.11, 34.11, 34.11, 34.11
01/06/22, 33.98, 33.98, 33.98, 33.98
01/05/22, 34.05, 34.05, 34.05, 34.05
01/04/22, 34.40, 34.40, 34.40, 34.40
01/03/22, 34.29, 34.29, 34.29, 34.29
12/31/21, 34.20, 34.20, 34.20, 34.20
12/30/21, 34.16, 34.16, 34.16, 34.16
12/29/21, 34.12, 34.12, 34.12, 34.12
12/28/21, 34.14, 34.14, 34.14, 34.14
12/27/21, 34.12, 34.12, 34.12, 34.12
12/23/21, 33.94, 33.94, 33.94, 33.94
12/22/21, 33.73, 33.73, 33.73, 33.73
12/21/21, 33.47, 33.47, 33.47, 33.47
12/20/21, 32.98, 32.98, 32.98, 32.98
12/17/21, 33.26, 33.26, 33.26, 33.26
12/16/21, 34.08, 34.08, 34.08, 34.08
12/15/21, 34.06, 34.06, 34.06, 34.06
12/14/21, 33.76, 33.76, 33.76, 33.76
12/13/21, 33.92, 33.92, 33.92, 33.92
12/10/21, 34.35, 34.35, 34.35, 34.35
12/09/21, 34.30, 34.30, 34.30, 34.30
12/08/21, 34.52, 34.52, 34.52, 34.52
12/07/21, 34.43, 34.43, 34.43, 34.43
12/06/21, 33.78, 33.78, 33.78, 33.78
12/03/21, 33.49, 33.49, 33.49, 33.49
12/02/21, 33.74, 33.74, 33.74, 33.74
12/01/21, 33.34, 33.34, 33.34, 33.34
11/30/21, 33.36, 33.36, 33.36, 33.36
11/29/21, 33.72, 33.72, 33.72, 33.72
11/26/21, 33.66, 33.66, 33.66, 33.66
11/24/21, 34.51, 34.51, 34.51, 34.51
11/23/21, 34.63, 34.63, 34.63, 34.63
11/22/21, 34.66, 34.66, 34.66, 34.66
11/19/21, 34.92, 34.92, 34.92, 34.92
11/18/21, 35.14, 35.14, 35.14, 35.14
11/17/21, 35.21, 35.21, 35.21, 35.21
11/16/21, 35.34, 35.34, 35.34, 35.34
11/15/21, 35.37, 35.37, 35.37, 35.37
11/12/21, 35.45, 35.45, 35.45, 35.45
11/11/21, 35.24, 35.24, 35.24, 35.24
11/10/21, 35.04, 35.04, 35.04, 35.04
11/09/21, 35.38, 35.38, 35.38, 35.38
11/08/21, 35.45, 35.45, 35.45, 35.45
11/05/21, 35.32, 35.32, 35.32, 35.32
11/04/21, 35.30, 35.30, 35.30, 35.30
11/03/21, 35.34, 35.34, 35.34, 35.34
11/02/21, 35.09, 35.09, 35.09, 35.09
11/01/21, 35.24, 35.24, 35.24, 35.24
10/29/21, 34.90, 34.90, 34.90, 34.90
10/28/21, 35.24, 35.24, 35.24, 35.24
10/27/21, 34.96, 34.96, 34.96, 34.96
10/26/21, 35.16, 35.16, 35.16, 35.16
10/25/21, 35.18, 35.18, 35.18, 35.18
10/22/21, 35.14, 35.14, 35.14, 35.14
10/21/21, 35.06, 35.06, 35.06, 35.06
10/20/21, 35.25, 35.25, 35.25, 35.25
10/19/21, 35.17, 35.17, 35.17, 35.17
10/18/21, 34.90, 34.90, 34.90, 34.90
10/15/21, 34.98, 34.98, 34.98, 34.98
10/14/21, 34.69, 34.69, 34.69, 34.69
10/13/21, 34.36, 34.36, 34.36, 34.36
10/12/21, 34.01, 34.01, 34.01, 34.01
10/11/21, 34.05, 34.05, 34.05, 34.05
10/08/21, 34.13, 34.13, 34.13, 34.13
10/07/21, 34.11, 34.11, 34.11, 34.11
10/06/21, 33.74, 33.74, 33.74, 33.74
10/05/21, 33.97, 33.97, 33.97, 33.97
10/04/21, 33.72, 33.72, 33.72, 33.72
10/01/21, 34.09, 34.09, 34.09, 34.09
09/30/21, 34.00, 34.00, 34.00, 34.00
09/29/21, 34.05, 34.05, 34.05, 34.05
09/28/21, 34.13, 34.13, 34.13, 34.13
09/27/21, 34.81, 34.81, 34.81, 34.81
09/24/21, 34.81, 34.81, 34.81, 34.81
09/23/21, 35.11, 35.11, 35.11, 35.11
09/22/21, 34.71, 34.71, 34.71, 34.71
09/21/21, 34.53, 34.53, 34.53, 34.53
09/20/21, 34.20, 34.20, 34.20, 34.20
09/17/21, 34.93, 34.93, 34.93, 34.93
09/16/21, 35.46, 35.46, 35.46, 35.46
09/15/21, 35.62, 35.62, 35.62, 35.62
09/14/21, 35.55, 35.55, 35.55, 35.55
09/13/21, 35.73, 35.73, 35.73, 35.73
09/10/21, 35.54, 35.54, 35.54, 35.54
09/09/21, 35.62, 35.62, 35.62, 35.62
09/08/21, 35.65, 35.65, 35.65, 35.65
09/07/21, 35.98, 35.98, 35.98, 35.98
09/03/21, 35.96, 35.96, 35.96, 35.96
09/02/21, 35.78, 35.78, 35.78, 35.78
09/01/21, 35.69, 35.69, 35.69, 35.69
08/31/21, 35.39, 35.39, 35.39, 35.39
08/30/21, 35.28, 35.28, 35.28, 35.28
08/27/21, 35.20, 35.20, 35.20, 35.20
08/26/21, 34.85, 34.85, 34.85, 34.85
08/25/21, 35.12, 35.12, 35.12, 35.12
08/24/21, 35.05, 35.05, 35.05, 35.05
08/23/21, 34.74, 34.74, 34.74, 34.74
08/20/21, 34.33, 34.33, 34.33, 34.33
08/19/21, 34.27, 34.27, 34.27, 34.27
08/18/21, 34.73, 34.73, 34.73, 34.73
08/17/21, 34.75, 34.75, 34.75, 34.75
08/16/21, 35.16, 35.16, 35.16, 35.16
08/13/21, 35.38, 35.38, 35.38, 35.38
08/12/21, 35.30, 35.30, 35.30, 35.30
08/11/21, 35.40, 35.40, 35.40, 35.40
08/10/21, 35.21, 35.21, 35.21, 35.21
08/09/21, 35.14, 35.14, 35.14, 35.14
08/06/21, 35.12, 35.12, 35.12, 35.12
08/05/21, 35.31, 35.31, 35.31, 35.31
08/04/21, 35.20, 35.20, 35.20, 35.20
08/03/21, 35.22, 35.22, 35.22, 35.22
08/02/21, 35.01, 35.01, 35.01, 35.01
07/30/21, 34.79, 34.79, 34.79, 34.79
07/29/21, 35.08, 35.08, 35.08, 35.08
07/28/21, 34.82, 34.82, 34.82, 34.82
07/27/21, 34.47, 34.47, 34.47, 34.47
07/26/21, 34.74, 34.74, 34.74, 34.74
07/23/21, 34.92, 34.92, 34.92, 34.92
07/22/21, 34.88, 34.88, 34.88, 34.88
07/21/21, 34.80, 34.80, 34.80, 34.80
07/20/21, 34.41, 34.41, 34.41, 34.41
07/19/21, 34.17, 34.17, 34.17, 34.17
07/16/21, 34.79, 34.79, 34.79, 34.79
07/15/21, 35.04, 35.04, 35.04, 35.04
07/14/21, 35.26, 35.26, 35.26, 35.26
07/13/21, 35.18, 35.18, 35.18, 35.18
07/12/21, 35.28, 35.28, 35.28, 35.28
07/09/21, 35.18, 35.18, 35.18, 35.18
07/08/21, 34.64, 34.64, 34.64, 34.64
07/07/21, 35.15, 35.15, 35.15, 35.15
07/06/21, 35.07, 35.07, 35.07, 35.07
07/02/21, 35.34, 35.34, 35.34, 35.34
07/01/21, 35.23, 35.23, 35.23, 35.23
06/30/21, 35.24, 35.24, 35.24, 35.24
06/29/21, 35.46, 35.46, 35.46, 35.46
06/28/21, 35.51, 35.51, 35.51, 35.51
06/25/21, 35.64, 35.64, 35.64, 35.64
06/24/21, 35.50, 35.50, 35.50, 35.50
06/23/21, 35.18, 35.18, 35.18, 35.18
06/22/21, 35.31, 35.31, 35.31, 35.31
06/21/21, 35.28, 35.28, 35.28, 35.28
06/18/21, 34.94, 34.94, 34.94, 34.94
06/17/21, 35.78, 35.78, 35.78, 35.78
06/16/21, 35.95, 35.95, 35.95, 35.95
06/15/21, 36.23, 36.23, 36.23, 36.23
06/14/21, 36.28, 36.28, 36.28, 36.28
06/11/21, 36.20, 36.20, 36.20, 36.20
06/10/21, 36.18, 36.18, 36.18, 36.18
06/09/21, 36.02, 36.02, 36.02, 36.02
06/08/21, 36.14, 36.14, 36.14, 36.14
06/07/21, 36.19, 36.19, 36.19, 36.19
06/04/21, 36.18, 36.18, 36.18, 36.18
06/03/21, 35.87, 35.87, 35.87, 35.87
06/02/21, 36.07, 36.07, 36.07, 36.07
06/01/21, 35.97, 35.97, 35.97, 35.97
05/28/21, 35.69, 35.69, 35.69, 35.69
05/27/21, 35.57, 35.57, 35.57, 35.57
05/26/21, 35.44, 35.44, 35.44, 35.44
05/25/21, 35.35, 35.35, 35.35, 35.35
05/24/21, 35.29, 35.29, 35.29, 35.29
05/21/21, 35.08, 35.08, 35.08, 35.08
05/20/21, 35.17, 35.17, 35.17, 35.17
05/19/21, 34.74, 34.74, 34.74, 34.74
05/18/21, 35.02, 35.02, 35.02, 35.02
05/17/21, 34.80, 34.80, 34.80, 34.80
05/14/21, 34.84, 34.84, 34.84, 34.84
05/13/21, 34.29, 34.29, 34.29, 34.29
05/12/21, 34.19, 34.19, 34.19, 34.19
05/11/21, 34.84, 34.84, 34.84, 34.84
05/10/21, 35.20, 35.20, 35.20, 35.20
05/07/21, 35.40, 35.40, 35.40, 35.40
05/06/21, 35.02, 35.02, 35.02, 35.02
05/05/21, 34.74, 34.74, 34.74, 34.74
05/04/21, 34.41, 34.41, 34.41, 34.41
05/03/21, 34.81, 34.81, 34.81, 34.81
04/30/21, 34.60, 34.60, 34.60, 34.60
04/29/21, 35.07, 35.07, 35.07, 35.07
04/28/21, 35.08, 35.08, 35.08, 35.08
04/27/21, 34.96, 34.96, 34.96, 34.96
04/26/21, 35.02, 35.02, 35.02, 35.02
04/23/21, 34.97, 34.97, 34.97, 34.97
04/22/21, 34.58, 34.58, 34.58, 34.58
04/21/21, 34.68, 34.68, 34.68, 34.68
04/20/21, 34.42, 34.42, 34.42, 34.42
04/19/21, 34.85, 34.85, 34.85, 34.85
04/16/21, 34.94, 34.94, 34.94, 34.94
04/15/21, 34.73, 34.73, 34.73, 34.73
04/14/21, 34.45, 34.45, 34.45, 34.45
04/13/21, 34.41, 34.41, 34.41, 34.41
04/12/21, 34.23, 34.23, 34.23, 34.23
04/09/21, 34.42, 34.42, 34.42, 34.42
04/08/21, 34.46, 34.46, 34.46, 34.46
04/07/21, 34.21, 34.21, 34.21, 34.21
04/06/21, 34.29, 34.29, 34.29, 34.29
04/05/21, 34.37, 34.37, 34.37, 34.37
04/01/21, 34.07, 34.07, 34.07, 34.07
03/31/21, 33.66, 33.66, 33.66, 33.66
03/30/21, 33.70, 33.70, 33.70, 33.70
03/29/21, 33.70, 33.70, 33.70, 33.70
03/26/21, 33.81, 33.81, 33.81, 33.81
03/25/21, 33.32, 33.32, 33.32, 33.32
03/24/21, 33.15, 33.15, 33.15, 33.15
03/23/21, 33.49, 33.49, 33.49, 33.49
03/22/21, 34.00, 34.00, 34.00, 34.00
03/19/21, 33.91, 33.91, 33.91, 33.91
03/18/21, 33.96, 33.96, 33.96, 33.96
03/17/21, 34.25, 34.25, 34.25, 34.25
03/16/21, 34.13, 34.13, 34.13, 34.13
03/15/21, 34.05, 34.05, 34.05, 34.05
03/12/21, 34.01, 34.01, 34.01, 34.01
03/11/21, 34.11, 34.11, 34.11, 34.11
03/10/21, 33.64, 33.64, 33.64, 33.64
03/09/21, 33.53, 33.53, 33.53, 33.53
03/08/21, 33.02, 33.02, 33.02, 33.02
03/05/21, 33.43, 33.43, 33.43, 33.43
03/04/21, 33.17, 33.17, 33.17, 33.17
03/03/21, 33.67, 33.67, 33.67, 33.67
03/02/21, 33.73, 33.73, 33.73, 33.73
03/01/21, 33.82, 33.82, 33.82, 33.82
02/26/21, 33.17, 33.17, 33.17, 33.17
02/25/21, 33.73, 33.73, 33.73, 33.73
02/24/21, 34.22, 34.22, 34.22, 34.22
02/23/21, 34.22, 34.22, 34.22, 34.22
02/22/21, 34.19, 34.19, 34.19, 34.19
02/19/21, 34.46, 34.46, 34.46, 34.46
02/18/21, 34.32, 34.32, 34.32, 34.32
02/17/21, 34.60, 34.60, 34.60, 34.60
02/16/21, 34.75, 34.75, 34.75, 34.75
02/12/21, 34.51, 34.51, 34.51, 34.51
02/11/21, 34.36, 34.36, 34.36, 34.36
02/10/21, 34.17, 34.17, 34.17, 34.17
02/09/21, 34.15, 34.15, 34.15, 34.15
02/08/21, 33.97, 33.97, 33.97, 33.97
02/05/21, 33.70, 33.70, 33.70, 33.70
02/04/21, 33.51, 33.51, 33.51, 33.51
02/03/21, 33.49, 33.49, 33.49, 33.49
02/02/21, 33.34, 33.34, 33.34, 33.34
02/01/21, 33.02, 33.02, 33.02, 33.02
01/29/21, 32.42, 32.42, 32.42, 32.42
01/28/21, 33.14, 33.14, 33.14, 33.14
01/27/21, 32.97, 32.97, 32.97, 32.97
01/26/21, 33.67, 33.67, 33.67, 33.67
01/25/21, 33.78, 33.78, 33.78, 33.78
01/22/21, 33.74, 33.74, 33.74, 33.74
01/21/21, 33.95, 33.95, 33.95, 33.95
01/20/21, 33.94, 33.94, 33.94, 33.94
01/19/21, 33.63, 33.63, 33.63, 33.63
01/15/21, 33.27, 33.27, 33.27, 33.27
01/14/21, 33.73, 33.73, 33.73, 33.73
01/13/21, 33.51, 33.51, 33.51, 33.51
01/12/21, 33.50, 33.50, 33.50, 33.50
01/11/21, 33.30, 33.30, 33.30, 33.30
01/08/21, 33.66, 33.66, 33.66, 33.66
01/07/21, 33.29, 33.29, 33.29, 33.29
01/06/21, 33.09, 33.09, 33.09, 33.09
01/05/21, 32.98, 32.98, 32.98, 32.98
01/04/21, 32.53, 32.53, 32.53, 32.53
12/31/20, 32.46, 32.46, 32.46, 32.46
12/30/20, 32.51, 32.51, 32.51, 32.51
12/29/20, 32.33, 32.33, 32.33, 32.33
12/28/20, 32.07, 32.07, 32.07, 32.07
12/24/20, 31.89, 31.89, 31.89, 31.89
12/23/20, 31.89, 31.89, 31.89, 31.89
12/22/20, 31.57, 31.57, 31.57, 31.57
12/21/20, 31.72, 31.72, 31.72, 31.72
12/18/20, 32.11, 32.11, 32.11, 32.11
12/17/20, 32.55, 32.55, 32.55, 32.55
12/16/20, 32.32, 32.32, 32.32, 32.32
12/15/20, 32.15, 32.15, 32.15, 32.15
12/14/20, 31.87, 31.87, 31.87, 31.87
12/11/20, 31.91, 31.91, 31.91, 31.91
12/10/20, 32.00, 32.00, 32.00, 32.00
12/09/20, 31.89, 31.89, 31.89, 31.89
12/08/20, 31.93, 31.93, 31.93, 31.93
